# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=18
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2002696782
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-31.8086,0.778526,0.222269,2,3,0,33.5112,-0.499366
-32.4483,0.741556,0.216704,2,3,0,35.2656,-0.58028
-32.4483,0.699918,0.193344,1,1,0,34.0323,-0.58028
-32.6095,0.980476,0.156392,1,1,0,32.786,-0.598392
-30.652,1,0.246838,1,3,0,32.0604,-0.245677
-30.7947,0.941929,0.405401,1,3,0,30.7947,0.0117258
-30.7947,1.05899e-09,0.577305,1,1,0,31.6586,0.0117258
-30.5514,0.997846,0.0914749,2,7,0,30.9418,-0.132493
-30.6134,0.961635,0.148951,3,7,0,31.203,-0.224335
-31.04,0.922462,0.221771,1,3,0,31.0509,-0.36601
-30.7377,0.719412,0.300402,2,3,0,31.8465,-0.00766497
-32.4667,0.654638,0.255761,1,3,0,32.4683,0.293027
-31.6694,1,0.18853,1,1,0,32.3637,0.189827
-32.8141,0.592526,0.302316,1,1,0,33.2863,0.331038
-32.6184,1,0.194544,2,7,0,32.8036,-0.599373
-30.5786,1,0.310069,1,1,0,31.6442,-0.19823
-30.5786,0.0311988,0.491425,1,1,0,31.0213,-0.19823
-31.0065,0.989368,0.093071,3,7,0,31.0629,-0.358296
-31.0743,0.99295,0.144341,1,1,0,31.0995,-0.373627
-31.0346,0.896387,0.224435,1,3,0,32.1695,0.0754251
-30.5782,1,0.282106,1,1,0,30.8533,-0.0915435
-30.5782,0.0659509,0.441347,1,1,0,31.1704,-0.0915435
-30.5603,0.991134,0.0942994,2,7,0,30.9425,-0.176858
-30.5542,0.99997,0.144919,2,3,0,30.5612,-0.165413
-30.5567,0.972479,0.225804,2,3,0,30.7227,-0.118708
-30.5567,0.341245,0.33056,1,1,0,31.4495,-0.118708
-30.6236,0.980135,0.129601,1,3,0,30.9057,-0.230475
-30.6236,0.692776,0.192508,1,3,0,32.8933,-0.230475
-30.8833,0.895694,0.157586,1,3,0,31.8845,0.0378744
-31.1316,0.816607,0.195857,1,3,0,32.5608,-0.385799
-31.0636,1,0.206711,1,1,0,31.2088,-0.371259
-31.1128,0.97568,0.316217,1,1,0,31.3697,-0.381866
-30.7838,1,0.458577,1,1,0,30.795,0.00823352
-30.5752,0.333333,0.695669,1,3,1,30.5768,-0.194935
-30.8474,0.900445,0.277518,1,1,0,30.8481,-0.317104
-30.5638,1,0.344811,1,3,0,30.6788,-0.10746
-30.7006,0.830735,0.520534,1,1,0,30.8133,-0.0219606
-30.7006,2.65248e-05,0.560872,1,1,0,31.2057,-0.0219606
-30.735,0.997581,0.118606,1,1,0,30.7362,-0.00866299
-30.6003,0.937888,0.178025,2,3,0,31.3685,-0.073736
-32.9821,0.679797,0.237059,2,3,0,33.6131,-0.637728
-31.9237,1,0.191203,1,1,0,32.8343,-0.515238
-30.5593,1,0.28602,1,3,0,31.3736,-0.175242
-30.5573,1,0.426265,1,1,0,30.5649,-0.171783
-30.5573,9.53884e-11,0.63296,1,1,0,31.7841,-0.171783
-30.5593,0.999802,0.140444,1,1,0,30.5594,-0.175252
-30.5509,0.965836,0.208735,2,3,0,30.8015,-0.154663
-30.5507,1,0.290004,1,1,0,30.5512,-0.153668
-30.5507,0.0119178,0.42828,1,1,0,31.838,-0.153668
-31.0634,0.974909,0.0998797,2,7,0,31.4095,0.0818676
-31.0978,0.996588,0.140943,1,1,0,31.1362,0.089332
-30.9553,1,0.206403,2,3,0,31.1202,0.0566258
-31.1717,0.90531,0.303174,1,1,0,31.3504,0.104615
-30.8655,1,0.373131,1,1,0,31.2312,0.0329324
-30.6863,0.33672,0.544926,1,3,0,30.6909,-0.261415
-30.6863,1.58148e-40,3.80031,1,1,0,33.9382,-0.261415
-30.6863,0,8.87397,0,1,1,31.3131,-0.261415
-30.5776,1,0.874967,3,7,0,30.6824,-0.197332
-30.5772,1,0.911282,1,1,0,30.5808,-0.196921
-30.568,1,1.23256,1,1,0,30.5773,-0.187151
-30.5609,1,1.92754,2,3,0,30.5659,-0.177853
-30.5609,0.00516665,3.2811,1,1,0,31.2102,-0.177853
-30.5515,0.999958,0.265408,3,15,0,30.5726,-0.132256
-30.8805,0.987179,0.474259,2,7,0,31.1991,0.0370953
-31.7221,0.94804,0.838526,2,5,0,31.7439,-0.486969
-30.5555,0.970619,1.33208,2,3,0,31.9075,-0.168309
-30.8001,0.825209,2.29211,1,1,0,30.8414,-0.302806
-31.303,0.624433,2.50256,1,1,0,31.3207,0.129676
-30.7932,1,1.46066,1,1,0,31.1655,0.0112676
-30.6304,1,2.77428,1,1,0,30.792,-0.0549891
-30.6304,3.12165e-10,5.24131,1,1,0,30.6351,-0.0549891
-30.6508,0.999069,0.453281,3,9,0,30.701,-0.245084
-30.5863,0.970097,0.860296,1,3,0,31.0769,-0.0844109
-30.5757,1,1.48346,1,1,0,30.5897,-0.0939429
-30.9061,0.68302,2.77774,1,1,0,30.9894,-0.33337
-30.6471,0.992868,2.00246,1,3,0,30.7663,-0.0461408
-30.6503,0.993553,3.62986,1,1,0,30.8465,-0.0444894
-30.6503,4.46496e-71,6.53026,1,1,0,30.7193,-0.0444894
-30.5698,0.9972,0.64803,1,3,0,30.7188,-0.100038
-31.0867,0.942747,1.18438,2,3,0,31.0951,-0.3763
-30.6166,1,1.83434,1,1,0,30.8845,-0.226325
-30.5732,0.398216,3.31707,1,3,0,30.5745,-0.0964403
-30.5506,0.998021,1.09558,1,3,0,30.5905,-0.152913
-30.5506,0.0144194,1.95959,1,1,0,33.7569,-0.152913
-30.9579,0.99788,0.2295,3,15,0,31.103,0.0572538
-30.7705,0.9972,0.411741,1,3,0,31.1374,0.0038038
-30.7982,0.997796,0.730243,1,1,0,30.8063,0.0128415
-30.672,1,1.28505,1,1,0,30.7766,-0.0342079
-30.6972,0.989696,2.25387,1,3,0,30.7047,-0.26603
-30.6972,1.74306e-22,3.81184,1,1,0,32.1342,-0.26603
-30.8995,0.989009,0.473735,1,3,0,31.1091,-0.331598
-30.5563,0.990691,0.802866,3,7,0,31.2499,-0.1195
-31.7596,0.806552,1.35529,2,3,0,32.1277,-0.492393
-30.9033,1,1.41408,1,1,0,31.5229,-0.332608
-30.6405,1,2.41402,1,1,0,30.68,-0.0495383
-30.6405,0.0257443,4.08766,1,3,1,30.6426,-0.0495383
-30.7721,0.997693,0.594733,3,7,0,30.7726,0.00435987
-31.1447,0.812489,1.00366,1,3,0,32.8391,-0.3885
-30.5556,1,1.06282,2,3,0,31.0697,-0.16859
-30.5713,0.860803,1.78234,2,3,0,30.8287,-0.0983979
-30.5713,0.71416,2.11263,1,1,0,30.7427,-0.0983979
-30.7257,0.957279,1.75111,2,3,0,30.7325,-0.0121187
-30.7257,0.163758,2.6114,1,1,0,31.5489,-0.0121187
-30.7383,0.999363,0.5817,1,1,0,30.7425,-0.00745129
-30.7536,0.997896,0.960333,1,1,0,30.7744,-0.00199663
-30.7536,0.00213875,6.27671,1,3,1,30.913,-0.00199663
-30.7536,0,14.7136,0,1,1,30.8144,-0.00199663
-32.6269,0.616434,1.45243,2,3,0,34.9666,-0.600305
-31.1491,0.997169,0.544696,2,5,0,32.9311,-0.389397
-30.6136,0.993459,0.679077,3,7,0,31.5967,-0.224474
-30.6571,0.979981,0.992895,3,7,0,31.1365,-0.0411654
-31.2531,0.929432,1.54045,2,7,0,31.2539,-0.409785
-30.9357,1,2.16724,1,1,0,31.2632,-0.341051
-30.9357,2.78258e-08,3.93339,1,1,0,31.9984,-0.341051
-31.0065,0.999105,0.310302,1,3,0,31.0588,-0.358313
-30.5552,0.995413,0.578133,2,7,0,31.4519,-0.167679
-30.8996,0.943385,1.07747,1,3,0,31.2669,-0.331629
-30.8981,0.891044,1.71326,2,3,0,31.8193,-0.331222
-30.8653,1,2.31581,2,3,0,31.0414,0.0328634
-30.6299,0.33334,4.39949,1,3,0,30.6331,-0.234086
-30.9905,0.951766,1.05375,2,3,0,31.2725,-0.354536
-30.6162,1,1.72917,2,3,0,30.9074,-0.0632517
-31.3437,0.492869,3.27085,1,1,0,31.6545,0.13699
-32.557,0.91548,1.31946,3,7,0,32.6448,-0.592574
-30.7701,0.987919,1.92585,2,3,0,32.6863,0.00366432
-30.6729,1,3.47043,1,1,0,30.8523,-0.0338257
-30.6729,6.96121e-15,6.42233,1,1,0,32.5092,-0.0338257
-30.574,0.99448,0.627408,2,7,0,31.0086,-0.193795
-30.7386,0.949234,1.14832,1,3,0,31.2304,-0.00733609
-32.3043,0.697435,1.8267,1,3,0,32.3104,0.274066
-33.0767,0.956881,1.40449,2,3,0,33.2064,0.357869
-32.7402,1,2.26251,2,3,0,33.1695,-0.612567
-32.7402,1.01084e-11,4.0814,1,1,0,33.0392,-0.612567
-32.6126,0.999378,0.450016,2,3,0,32.8439,-0.598731
-30.9842,0.99263,0.813498,2,7,0,33.0896,0.0636665
-31.1298,0.973312,1.42952,1,1,0,31.1736,0.0960721
-30.5628,1,2.36151,1,1,0,30.85,-0.108765
-30.5506,1,4.1575,1,1,0,30.555,-0.13666
-30.5506,1.89455e-06,7.25224,1,1,0,30.6594,-0.13666
-31.1433,0.894081,0.885414,1,3,0,32.7935,-0.388218
-31.0545,1,1.17297,1,1,0,31.1674,-0.369253
-30.5811,1,2.03923,1,1,0,30.8755,-0.200517
-30.5625,1,3.51451,1,1,0,30.5628,-0.109202
-30.5625,5.96525e-13,6.00605,1,1,0,31.5263,-0.109202
-30.6944,0.968144,0.795666,3,7,0,31.7033,-0.264873
-30.6358,1,1.25813,1,1,0,30.6869,-0.23731
-31.4598,0.709549,2.14015,1,1,0,31.4705,-0.446246
-31.4598,0.758217,1.75107,1,1,0,32.2818,-0.446246
-30.6247,0.943156,1.62062,1,3,0,31.8841,-0.0582359
-30.5675,1,2.36488,1,1,0,30.6049,-0.102758
-30.8791,0.643811,3.94258,1,1,0,31.1256,0.0367141
-30.7034,1,2.75355,1,1,0,30.8925,-0.0208053
-30.7034,4.11469e-09,4.5523,1,1,0,31.3115,-0.0208053
-30.55,0.998368,0.685473,2,7,0,30.8124,-0.142564
-31.0267,0.910074,1.13157,1,3,0,31.6142,0.073613
-30.7712,1,1.50665,1,1,0,30.979,0.00402676
-30.6232,1,2.46654,1,1,0,30.7358,-0.0591154
-30.6232,0.00300712,4.01157,1,1,0,31.0022,-0.0591154
-31.7874,0.963207,0.647245,2,5,0,32.3331,-0.496374
-31.0238,0.944549,0.969428,2,5,0,33.0226,0.0729577
-30.8055,1,1.38419,1,1,0,30.9904,0.0151602
-31.0805,0.939947,2.23098,2,3,0,31.1857,0.0856034
-30.8633,1,3.12185,1,1,0,30.888,-0.321655
-30.8633,2.0063e-20,4.97646,1,1,0,31.5923,-0.321655
-30.8311,0.993499,0.851187,2,5,0,31.1314,0.0229675
-30.5893,0.99245,1.34015,3,7,0,30.9086,-0.207422
-30.976,0.857193,2.0936,1,1,0,30.9787,-0.351046
-30.8952,1,2.42017,2,3,0,31.0319,0.0410873
-30.8952,0.0863699,3.80974,1,1,0,30.9465,0.0410873
-30.5538,0.995374,0.827446,2,7,0,31.0586,-0.164365
-30.698,0.961095,1.2906,2,3,0,30.9193,-0.26636
-31.1489,0.942704,1.86125,2,3,0,31.1942,0.0999933
-30.7013,0.836778,2.57058,2,3,0,31.1458,-0.267683
-30.5517,1,2.82755,1,1,0,30.5987,-0.131199
-30.5517,4.16048e-10,4.37898,1,1,0,32.2235,-0.131199
-30.5727,0.997437,0.833429,1,3,0,30.6043,-0.0969159
-32.1618,0.700363,1.28601,1,3,0,33.9566,-0.546066
-31.8408,1,1.06801,1,1,0,32.1692,-0.503877
-32.9856,0.754112,1.64672,1,1,0,33.1063,-0.63808
-32.5306,1,1.52743,1,1,0,33.1941,-0.589618
-31.211,1,2.33991,1,1,0,32.2007,-0.401732
-31.211,8.29283e-15,3.56883,1,1,0,35.1734,-0.401732
-31.385,0.975194,0.720956,2,7,0,32.4957,0.144237
-31.1358,0.967617,1.04775,3,7,0,32.5688,0.0973037
-30.5501,0.984668,1.49416,1,3,0,31.258,-0.140785
-30.6196,0.979344,2.19642,1,3,0,30.6208,-0.22816
-31.3196,0.524866,3.18278,1,1,0,31.3807,0.132682
-32.5638,0.670924,1.87836,1,1,0,32.6697,0.303977
-32.6885,0.996484,1.4831,2,7,0,32.7049,-0.607007
-31.3058,1,2.21417,1,1,0,32.3554,-0.419535
-32.3174,0.363855,3.31558,1,1,0,32.3699,0.275627
-32.5688,0.953265,1.4471,1,1,0,32.8342,0.304526
-31.7343,1,1.97695,2,3,0,32.5948,0.199379
-31.7343,0.000338952,2.94502,1,1,0,34.1081,0.199379
-31.6638,1,0.650393,1,1,0,31.7484,0.188992
-30.6526,0.957537,0.970103,1,3,0,32.4752,-0.0433496
-30.9052,0.968255,1.33062,2,3,0,31.0198,0.0437655
-30.948,0.995559,1.85699,2,3,0,31.0518,0.0547898
-30.8639,1,2.71947,1,1,0,31.1164,0.0324615
-30.8639,0.00073667,4.00221,1,1,0,31.1209,0.0324615
-30.9996,0.996192,0.918274,3,7,0,31.0822,0.067333
-30.69,0.991622,1.34356,2,3,0,31.1119,-0.0263485
-31.6398,0.853299,1.94298,2,3,0,31.6414,0.185366
-31.6398,0.392212,2.17366,1,1,0,33.2453,0.185366
-31.3008,1,1.04689,1,1,0,31.6083,0.129271
-30.9354,1,1.53148,1,1,0,31.3725,0.051615
-30.9354,0,22.0312,0,1,1,31.7797,0.051615
-30.9354,6.18137e-75,3.72329,1,1,0,31.2281,0.051615
-30.6084,0.999383,0.367237,2,5,0,30.9921,-0.0682195
-30.9482,0.971948,0.495835,2,5,0,31.2937,-0.344203
-31.0017,0.975654,0.71314,2,3,0,31.346,-0.357179
-31.4947,0.944864,1.12413,2,3,0,31.611,-0.451972
-31.2939,1,1.68978,1,1,0,32.0085,-0.417375
-31.2939,3.13956e-22,3.10141,1,1,0,31.3046,-0.417375
-30.8519,0.99884,0.24606,3,11,0,31.5605,0.0290668
-30.8651,0.999029,0.458806,3,7,0,30.9453,0.0328111
-34.2344,0.712314,0.863745,2,3,0,34.2483,-0.751529
-30.8662,1,0.661026,2,3,0,33.9116,-0.322473
-30.9819,0.948505,1.25481,1,1,0,31.1218,-0.352461
-30.9819,0.0743638,2.02135,1,1,0,31.0906,-0.352461
-32.6652,0.988639,0.216153,3,9,0,32.9817,0.315133
-32.9334,0.99592,0.397793,2,3,0,32.9483,0.343408
-33.9295,0.950769,0.743462,2,3,0,34.0654,0.436519
-30.7779,1,1.20194,1,1,0,32.6275,0.00627799
-30.7779,0.00912292,2.238,1,1,0,30.9328,0.00627799
-31.0353,0.998736,0.215123,4,15,0,31.0824,0.0755926
-30.6643,0.990704,0.401188,2,7,0,31.4789,-0.0377676
-30.7795,0.982638,0.723619,1,1,0,30.7795,0.00680764
-31.017,0.89589,1.2628,1,1,0,31.1161,0.0713968
-31.017,0.845623,1.70058,1,3,0,31.1013,0.0713968
-30.8185,1,1.97405,1,1,0,30.8187,-0.308531
-30.8185,1.99402e-26,3.53993,1,1,0,30.8642,-0.308531
-31.5319,0.948814,0.378917,1,3,0,32.4446,-0.457961
-30.9878,0.999596,0.591712,3,7,0,31.5907,0.064536
-30.586,0.979543,1.05526,1,3,0,30.9971,-0.204769
-30.586,0.293705,1.76433,1,1,0,30.8776,-0.204769
-30.7301,0.986292,0.45409,1,3,0,30.8709,-0.278879
-30.55,0.993084,0.771957,1,3,0,30.8034,-0.147472
-32.1029,0.453324,1.32486,1,1,0,32.1034,-0.538661
-31.1537,0.981746,0.539087,3,7,0,33.0161,-0.390348
-30.5508,1,0.89279,2,3,0,31.1346,-0.154216
-30.5508,0.604563,1.53831,1,1,0,30.8109,-0.154216
-31.057,0.876928,0.944293,1,3,0,31.1918,0.0804422
-30.6121,1,1.1755,2,3,0,30.8859,-0.0658227
-30.6121,0.0408185,1.99573,1,1,0,31.009,-0.0658227
-30.6106,1,0.296926,2,3,0,30.613,-0.0668095
-30.6094,1,0.505214,1,1,0,30.6144,-0.0675492
-32.1171,0.844773,0.85282,2,3,0,32.1433,-0.540457
-30.5542,0.951617,0.972914,2,3,0,32.4218,-0.165431
-30.5542,0.433055,1.44022,1,1,0,31.1202,-0.165431
-30.5501,0.999287,0.598363,1,3,0,30.5646,-0.139958
-30.5611,0.979679,0.991911,2,3,0,30.6577,-0.17813
-33.2789,0.147573,1.55744,1,1,0,33.3936,0.377593
-34.6445,0.94976,0.332874,2,3,0,35.2557,0.495049
-33.9887,1,0.487366,2,3,0,34.6431,0.441585
-33.8089,1,0.79908,1,1,0,34.5048,0.426053
-30.9035,0.987196,1.30148,2,3,0,32.6197,0.0433049
-31.7367,0.363968,2.04429,1,1,0,32.6877,0.199732
-32.5963,0.867094,0.756025,1,1,0,32.6232,0.307579
-32.5301,1,0.899059,1,1,0,33.0281,0.300201
-31.0968,0.966386,1.44465,1,3,0,31.7424,-0.378471
-31.0968,0.00765917,2.13807,1,1,0,31.2269,-0.378471
-30.6587,0.987041,0.362897,2,7,0,31.8955,-0.248966
-31.4185,0.95649,0.564483,2,5,0,31.4233,0.149971
-30.579,0.984311,0.815854,1,3,0,31.4647,-0.0907442
-31.1852,0.846004,1.24842,2,3,0,31.1901,0.1073
-31.4512,0.859169,1.40199,1,1,0,31.831,0.155465
-31.4512,0.0168606,1.61813,1,1,0,34.4086,0.155465
-31.4101,1,0.298569,1,1,0,31.4573,0.148536
-30.7082,0.974856,0.470566,1,3,0,32.0201,-0.0189014
-31.2372,0.803924,0.698935,1,3,0,32.9715,-0.406772
-31.4731,0.988467,0.717105,2,3,0,31.5133,-0.448441
-30.9022,1,1.08884,1,1,0,31.3394,-0.33232
-30.9022,0.00413601,1.68622,1,1,0,32.4495,-0.33232
-30.5503,0.993187,0.320075,2,5,0,31.3427,-0.151276
-30.5502,0.99999,0.489511,2,3,0,30.5506,-0.149738
-30.7116,0.983076,0.755814,2,3,0,30.7146,-0.271821
-30.7271,0.998123,1.12161,2,3,0,30.7841,-0.277762
-30.8297,0.916637,1.70964,1,1,0,31.0134,-0.31191
-30.8297,0.00292813,2.19568,1,1,0,31.0692,-0.31191
-31.0085,0.983479,0.437017,3,7,0,31.6005,-0.358782
-30.8789,1,0.645454,1,1,0,31.0003,-0.326011
-30.8916,0.996443,0.981687,1,1,0,30.9809,-0.329489
-30.8916,0.00510993,1.47618,1,1,0,33.9729,-0.329489
-30.8182,0.999468,0.305225,4,15,0,31.0194,0.0190627
-30.5594,0.981013,0.462474,1,3,0,31.3135,-0.113933
-30.8409,0.97706,0.672857,3,7,0,30.8929,0.0258671
-33.6756,0.708002,0.967806,2,3,0,33.9432,-0.703613
-32.4811,1,0.818827,1,1,0,33.5664,-0.584024
-30.9395,1,1.22615,1,1,0,31.9231,-0.34202
-30.9395,1.7588e-05,1.82909,1,1,0,32.9975,-0.34202
-30.698,0.994959,0.393786,1,3,0,31.1152,-0.266323
-30.6588,0.998362,0.58259,2,3,0,30.7411,-0.248981
-30.6081,1,0.864417,2,3,0,30.6512,-0.220915
-30.6081,0.164789,1.28195,1,1,0,32.597,-0.220915
-30.9548,0.990312,0.38837,2,7,0,31.0116,-0.345845
-31.1223,0.984572,0.565484,1,1,0,31.1234,-0.383869
-30.554,0.985091,0.811798,1,3,0,31.2265,-0.16478
-30.6991,0.959981,1.16281,1,3,0,30.6993,-0.266784
-30.839,0.903072,1.58443,1,1,0,30.9761,-0.314664
-30.839,0.758586,1.93724,1,1,0,31.27,-0.314664
-30.7769,1,1.81024,1,1,0,31.023,-0.295302
-30.7769,0.00231671,2.63955,1,1,0,30.7917,-0.295302
-30.6294,0.98305,0.616058,2,3,0,31.0298,-0.233803
-30.8707,0.906046,0.872015,1,3,0,31.2761,0.0343756
-31.9633,0.843753,1.06995,2,3,0,32.1739,-0.520538
-30.5835,0.976497,1.17077,1,3,0,31.5286,-0.0867045
-30.5835,0.335946,1.62635,1,1,0,30.9832,-0.0867045
-30.5914,0.999651,0.713019,3,7,0,30.5941,-0.0802528
-30.5606,1,1.03163,1,1,0,30.5825,-0.111956
-30.5606,0.483235,1.48912,1,1,0,30.9794,-0.111956
-30.5502,0.999351,0.856421,1,3,0,30.5653,-0.15004
-30.5574,0.94782,1.23207,2,3,0,30.6603,-0.172075
-30.9659,0.734268,1.6141,1,1,0,31.0234,-0.348584
-30.6111,1,1.45069,1,1,0,30.8116,-0.222905
-30.6111,0.0185555,2.0763,1,1,0,31.0199,-0.222905
-31.3149,0.966542,0.536484,2,7,0,31.3239,-0.421194
-30.6836,0.872069,0.725242,1,3,0,32.7698,-0.0290635
-30.6857,0.999942,0.830806,2,7,0,30.6884,-0.261164
-30.6504,1,1.18495,1,1,0,30.7093,-0.244905
-30.8447,0.851898,1.68578,1,1,0,30.9807,-0.316342
-30.8447,0.0191061,1.85701,1,1,0,32.5401,-0.316342
-32.7638,0.940562,0.494798,3,7,0,33.1156,-0.615084
-31.9506,1,0.635886,1,1,0,32.6727,-0.518837
-31.4832,1,0.901976,1,1,0,31.9637,-0.450099
-30.7383,1,1.27621,1,1,0,31.208,-0.281893
-30.6505,1,1.80126,1,1,0,30.6568,-0.0444141
-30.6505,0.0500514,2.53616,1,1,0,30.6763,-0.0444141
-30.7487,0.927591,0.730625,1,3,0,31.3787,-0.285641
-30.7487,0.879333,0.912707,1,3,0,31.3412,-0.285641
-30.8094,0.791769,1.05094,2,3,0,31.8374,-0.305715
-31.7765,0.735464,1.04622,1,1,0,31.7853,-0.494816
-31.2949,1,0.949376,2,3,0,31.7578,-0.417556
-31.2303,1,1.33014,2,3,0,31.4894,0.116098
-30.5789,1,1.8594,1,1,0,30.6853,-0.198507
-30.5789,0.00204603,2.59342,1,1,0,31.2467,-0.198507
-30.6112,0.976783,0.714154,1,3,0,30.8117,-0.0663976
-30.8215,0.945268,0.960217,1,1,0,30.8216,0.0200944
-31.44,0.744375,1.22468,2,3,0,31.9498,0.153592
-30.5831,0.885729,1.12905,2,3,0,32.0436,-0.087113
-33.4833,0.489176,1.30618,2,3,0,33.5104,0.396797
-31.0432,0.999003,0.801223,2,7,0,33.1259,-0.366729
-31.6126,0.93856,1.11028,2,3,0,31.6691,0.181236
-31.6126,0.154826,1.39488,1,1,0,33.8002,0.181236
-30.584,0.982829,0.506249,3,7,0,32.4549,-0.0862741
-34.1029,0.725639,0.682685,2,3,0,34.1064,0.451241
-31.3588,1,0.613184,2,3,0,34.0198,0.139655
-30.7033,0.895915,0.847346,1,3,0,32.2293,-0.268518
-31.1448,0.88129,0.99312,1,1,0,31.1481,-0.388518
-30.6275,0.956206,1.13662,2,3,0,31.3693,-0.0565988
-30.588,0.996417,1.46022,1,3,0,30.6097,-0.206345
-30.588,0.475236,1.99349,1,1,0,30.6588,-0.206345
-30.5587,1,1.21452,1,1,0,30.5779,-0.174236
-30.5587,0.000127224,1.665,1,1,0,33.9077,-0.174236
-30.6975,0.986388,0.490763,3,7,0,30.9851,-0.023224
-30.5561,1,0.659418,2,3,0,30.6806,-0.119832
-30.5676,0.959374,0.90306,2,3,0,30.826,-0.186785
-30.6961,0.934047,1.16043,2,3,0,30.8282,-0.265569
-30.6259,1,1.43281,1,1,0,30.7054,-0.231828
-30.6259,0.000194689,1.95243,1,1,0,32.8351,-0.231828
-31.6494,0.93389,0.587402,2,5,0,31.6497,-0.476183
-30.8157,0.857071,0.725162,3,7,0,33.5691,-0.307673
-30.6735,1,0.796796,1,1,0,30.7904,-0.255813
-30.5982,0.895395,1.08369,2,3,0,31.1004,-0.214138
-30.5537,1,1.2587,1,1,0,30.5788,-0.164164
-30.5537,0.609237,1.70678,1,1,0,30.748,-0.164164
-30.5697,0.593959,1.29373,2,3,0,31.5561,-0.100261
-30.5502,0.8112,0.960158,2,3,0,31.8165,-0.139112
-30.6551,0.972478,0.983534,1,3,0,30.6778,-0.247215
