# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=18
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2002696782
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.5565,0.0426861,2.84677,1,1,0,30.6672,-0.119072
-30.5749,0.888774,0.9143,2,3,0,31.3918,-0.0947219
-30.7201,0.980208,1.05193,2,3,0,30.7335,-0.275094
-30.5503,0.999998,1.38661,2,3,0,30.6355,-0.151144
-30.5503,0.000823244,1.87964,1,1,0,32.6813,-0.151144
-30.5774,0.993797,0.575051,1,3,0,30.6497,-0.092289
-30.5503,0.997837,0.77293,1,3,0,30.6016,-0.150572
-30.6189,0.81036,1.04342,2,3,0,31.7145,-0.227735
-31.078,0.868132,1.06632,1,3,0,31.343,0.0850571
-30.58,0.940831,1.18629,2,3,0,31.373,-0.199552
-30.6903,0.940129,1.46753,1,1,0,30.7116,-0.263139
-30.6903,0.184952,1.8115,1,1,0,31.106,-0.263139
-30.5598,0.981505,0.741465,1,3,0,30.9075,-0.113199
-30.6448,0.973142,0.97274,1,3,0,30.7114,-0.242041
-31.2064,0.616847,1.25892,2,3,0,32.2074,0.111476
-30.8807,1,0.971044,1,1,0,31.1534,0.0371596
-31.1954,0.939507,1.30467,2,3,0,31.327,0.109315
-30.5977,1,1.60408,1,1,0,30.8853,-0.0755762
-30.736,0.846995,2.14905,1,1,0,30.8771,-0.00829761
-30.736,0.304879,2.30854,1,1,0,30.748,-0.00829761
-31.7635,0.814779,1.14171,2,3,0,32.1095,-0.492957
-30.7539,1,1.17279,1,1,0,31.4158,-0.287461
-30.7539,0.0376126,1.56774,1,1,0,32.6219,-0.287461
-30.5697,0.990888,0.533913,1,3,0,30.9413,-0.189118
-30.7252,0.949828,0.704913,1,3,0,31.119,-0.0123174
-31.0138,0.860211,0.877017,2,7,0,31.8697,-0.359999
-30.7567,1,0.96067,1,1,0,30.9626,-0.288451
-30.7032,1,1.28013,2,3,0,30.7465,-0.0208842
-31.6301,0.497017,1.70339,1,1,0,31.6363,-0.473263
-31.5686,1,1.12019,1,1,0,31.9319,-0.463775
-30.5501,1,1.48894,1,1,0,30.9936,-0.148593
-30.5501,0.458685,1.97635,1,1,0,30.7446,-0.148593
-30.5516,0.999399,1.23559,1,1,0,30.5516,-0.157589
-30.5516,0.735376,1.63717,1,1,0,30.7029,-0.157589
-30.5516,0.43911,1.50416,1,1,0,31.1543,-0.157589
-30.567,0.997234,0.918989,1,3,0,30.5682,-0.186022
-30.6389,0.953722,1.21243,2,3,0,30.7539,-0.238972
-30.8181,0.899852,1.50488,1,1,0,30.8828,-0.308406
-30.6446,1,1.73335,1,1,0,30.7974,-0.241974
-30.5539,1,2.28755,1,1,0,30.5612,-0.12469
-30.5539,0.00674679,3.01503,1,1,0,30.8566,-0.12469
-30.6354,0.79283,1.02881,2,3,0,31.8926,-0.237091
-30.653,0.9984,1.02443,2,3,0,30.6726,-0.246179
-31.6918,0.612549,1.34719,1,1,0,31.7279,-0.482517
-30.8097,1,1.05103,1,1,0,31.4411,-0.305812
-30.5532,0.992396,1.38331,2,3,0,30.7364,-0.162895
-30.5532,0,19.6264,0,1,1,30.5624,-0.162895
-31.0133,0.317366,3.30331,1,1,0,31.784,-0.359884
-30.5507,0.93427,0.757229,3,7,0,32.0643,-0.153669
-31.4206,0.905943,0.900977,2,3,0,31.4632,-0.439676
-30.5798,1,1.09722,1,3,0,31.2444,-0.199312
-30.5798,0.700416,1.89037,1,1,0,30.7717,-0.199312
-30.784,0.826946,1.34151,2,3,0,31.1656,0.00828796
-30.7778,1,1.42754,1,1,0,30.8871,0.00624807
-30.7581,0.338791,2.65527,1,3,0,30.8029,-0.288945
-32.4416,0.924986,0.616182,3,7,0,32.9982,-0.579502
-32.8993,0.915634,0.917694,1,1,0,33.1426,-0.629266
-30.9109,1,1.33166,1,1,0,32.1528,-0.334641
-30.9109,7.93443e-06,2.51891,1,1,0,31.4483,-0.334641
-30.6396,0.999454,0.209876,2,7,0,31.0257,-0.239356
-30.6293,1,0.39978,1,1,0,30.6393,-0.233736
-30.5833,0.983437,0.758125,3,7,0,30.8836,-0.0869375
-30.5833,0.825878,1.35639,1,1,0,30.8498,-0.0869375
-32.0673,0.641089,1.49372,2,3,0,32.0884,0.244762
-30.5499,1,0.943107,2,3,0,31.8717,-0.146254
-30.5499,0.425316,1.7503,1,1,0,30.984,-0.146254
-30.764,0.960863,0.588203,1,3,0,31.2313,-0.290962
-30.7237,0.974048,0.968099,2,3,0,31.0532,-0.276493
-30.7237,0.0112027,1.64229,1,1,0,33.5358,-0.276493
-30.8596,0.998913,0.172245,2,7,0,30.9733,-0.320622
-32.0943,0.970178,0.31567,3,7,0,32.8647,-0.537568
-32.5026,0.974317,0.527948,1,1,0,32.5047,-0.58646
-33.1738,0.886587,0.885669,1,1,0,33.353,-0.656791
-33.2647,0.972733,1.15367,1,1,0,34.0456,-0.665582
-30.8316,1,1.89805,1,1,0,31.3478,0.0231301
-30.6113,1,3.3371,1,1,0,30.8455,-0.0663638
-30.6113,8.88094e-22,5.81272,1,2,1,30.649,-0.0663638
-30.5901,0.976854,0.678518,1,3,0,30.9814,-0.208032
-30.5661,0.994735,1.11532,1,3,0,30.6233,-0.104475
-30.7874,0.83195,1.90694,1,1,0,30.8483,0.00938268
-30.5502,1,2.10698,1,1,0,30.6048,-0.149765
-30.5502,2.3708e-06,3.60308,1,1,0,30.8903,-0.149765
-30.5741,0.996921,0.459108,2,7,0,30.6543,-0.193812
-30.5543,1,0.781539,2,3,0,30.5745,-0.165699
-31.0493,0.433341,1.32996,2,3,0,33.2501,-0.368099
-30.5797,0.991607,0.535352,2,5,0,31.3774,-0.090155
-30.9058,0.903586,0.887326,1,3,0,31.3324,-0.333277
-30.5635,0.896167,1.17213,2,3,0,31.5215,-0.107841
-30.5969,0.704833,1.51391,2,3,0,31.1058,-0.21318
-30.7067,0.985715,1.21745,2,3,0,30.7125,-0.269851
-30.699,1,1.9484,1,3,0,30.7026,-0.022601
-30.699,0.0229982,3.20653,1,1,0,31.5054,-0.022601
-30.5536,0.978726,0.499692,2,5,0,31.3999,-0.163761
-30.6359,0.978931,0.78344,1,3,0,30.767,-0.0519828
-30.5499,0.981432,1.22132,2,3,0,30.7271,-0.144814
-30.5499,0.0305021,1.90369,1,1,0,31.8205,-0.144814
-30.5928,0.994055,0.318272,3,9,0,31.0121,-0.210155
-31.0619,0.955779,0.512316,2,7,0,31.8058,-0.370895
-30.9755,1,0.75013,1,1,0,31.0792,-0.350916
-30.5551,0.992896,1.2097,1,3,0,30.8967,-0.121929
-30.5556,0.999852,1.90773,1,3,0,30.5558,-0.168571
-30.5556,0.000662256,3.03884,1,1,0,30.8664,-0.168571
-30.677,0.994326,0.506299,3,7,0,30.7665,-0.0319878
-30.7104,0.995146,0.798377,1,1,0,30.7194,-0.0180422
-32.3226,0.559983,1.25422,1,1,0,32.3231,0.276254
-31.6915,1,0.747998,2,3,0,32.2537,0.193114
-30.7368,1,1.18161,1,1,0,31.3884,-0.00802329
-30.7368,0.480757,1.85649,1,1,0,30.9437,-0.00802329
-30.6374,0.987877,0.938069,2,3,0,30.8696,-0.0511774
-30.5531,1,1.42999,1,1,0,30.5988,-0.126701
-30.657,0.888934,2.22663,1,1,0,30.6852,-0.248141
-30.5538,1,2.72057,1,1,0,30.5871,-0.164303
-30.5538,0.00285624,4.1999,1,1,0,30.5904,-0.164303
-30.5703,0.99364,0.783568,1,3,0,30.6186,-0.099554
-31.0222,0.880084,1.19589,1,3,0,31.1329,-0.36194
-30.7464,1,1.43268,1,1,0,30.9784,-0.284808
-32.999,0.0829967,2.19835,1,1,0,33.4748,0.350083
-33.1621,0.990598,0.50333,1,1,0,33.2419,0.36629
-32.2382,1,0.758176,1,1,0,33.0628,0.266106
-30.8067,1,1.15926,1,1,0,31.7984,0.0155154
-30.7506,0.996238,1.76472,1,3,0,30.7858,-0.2863
-30.7506,3.67393e-11,2.65451,1,1,0,32.0488,-0.2863
-30.7586,0.980555,0.53299,2,5,0,31.3512,-0.000270206
-30.7391,0.999386,0.778278,3,7,0,30.7972,-0.282186
-31.2528,0.938569,1.17553,2,3,0,31.2981,0.120372
-31.716,0.771006,1.56699,1,1,0,32.1359,0.196721
-31.1909,1,1.49528,2,3,0,31.7079,0.108426
-30.7638,1,2.24043,1,1,0,30.7726,-0.290885
-30.7638,1.63242e-06,3.34392,1,1,0,30.7816,-0.290885
-31.1036,0.97245,0.707363,2,3,0,31.1985,-0.379932
-30.742,1,1.00235,2,3,0,31.022,-0.283248
-32.0622,0.662488,1.4931,2,3,0,32.1669,-0.533458
-30.8895,1,1.15786,1,1,0,31.7121,-0.328917
-31.8235,0.616199,1.71721,2,3,0,31.8799,0.212101
-30.6448,0.889477,1.22113,2,3,0,32.227,-0.242088
-30.6737,0.986006,1.46281,1,1,0,30.7198,-0.255889
-30.5988,1,2.09938,1,1,0,30.6811,-0.214556
-30.5988,0.00702736,3.08343,1,1,0,30.6699,-0.214556
-30.6892,0.978336,0.703051,2,3,0,30.8666,-0.262664
-31.5426,0.747722,0.993031,1,3,0,32.4818,0.170315
-30.7619,0.885191,0.911372,1,3,0,32.9254,-0.290251
-30.576,1,1.07918,1,3,0,30.7151,-0.195733
-30.5654,0.999448,1.57633,2,3,0,30.5757,-0.105371
-30.5654,0.000364649,2.29282,1,1,0,31.7584,-0.105371
-30.9846,0.943358,0.536516,1,3,0,31.7476,0.0637517
-31.2682,0.750647,0.705613,1,3,0,35.0594,-0.412627
-31.1866,1,0.653146,1,1,0,31.2946,-0.396936
-30.7877,1,0.948435,1,1,0,31.1049,-0.29886
-30.7877,0.410105,1.37306,1,1,0,32.0092,-0.29886
-30.6924,0.975158,0.689796,2,3,0,31.1557,-0.264025
-30.8785,0.897764,0.953709,1,3,0,31.4884,0.0365388
-30.8785,0.890738,1.14637,1,1,0,31.1942,0.0365388
-31.9284,0.641913,1.35895,1,1,0,32.0187,0.226509
-33.0138,0.765426,1.0379,1,1,0,33.1585,0.351575
-32.318,1,0.986523,1,1,0,33.0952,0.275701
-31.705,1,1.41348,2,3,0,32.5422,0.195107
-32.7612,0.373445,2.01967,1,1,0,34.2559,0.325449
-32.0818,1,0.970532,1,1,0,32.7925,0.246613
-30.9595,1,1.38493,1,1,0,31.7253,0.0576548
-31.0248,0.943617,1.97102,1,1,0,31.4135,0.0731965
-31.0248,5.19243e-08,2.53983,1,1,0,31.7713,0.0731965
-30.5942,0.99486,0.650896,3,7,0,31.2563,-0.21122
-30.6329,0.989933,0.917178,2,3,0,30.7004,-0.235766
-31.611,0.693859,1.27844,1,1,0,31.6115,-0.470343
-31.219,1,1.07745,1,1,0,31.6125,-0.403283
-31.3142,0.906754,1.52298,2,3,0,31.6719,-0.421076
-31.5844,0.903622,1.83619,1,3,0,31.6183,0.17688
-32.2224,0.493836,2.1993,1,1,0,32.2908,-0.553542
-31.8258,1,1.3283,1,1,0,32.542,-0.501781
-31.8258,0.873143,1.86704,1,3,0,31.9716,-0.501781
-30.8073,1,2.12195,1,1,0,30.8925,0.0157262
-30.8073,7.63862e-05,2.97083,1,1,0,30.8656,0.0157262
-30.904,0.862015,0.800922,2,3,0,32.382,0.0434516
-30.6708,0.934309,0.895139,1,3,0,31.5781,-0.254601
-30.8881,0.894315,1.12504,2,3,0,31.355,0.0391734
-30.8881,0.465328,1.32276,1,1,0,32.085,0.0391734
-30.8881,0.97119,0.774211,1,1,0,31.0755,0.0391734
-32.413,0.591258,1.03097,1,3,0,34.1067,-0.576205
-32.6821,0.943868,0.742468,3,7,0,33.9405,-0.606314
-31.4935,1,0.944539,2,3,0,32.4536,-0.451778
-30.5513,0.995936,1.31265,1,3,0,31.16,-0.132832
-31.4391,0.514819,1.80858,1,1,0,31.5009,-0.442801
-30.9428,0.724041,1.15584,2,3,0,33.5163,-0.342842
-31.6343,0.844889,1.03255,1,1,0,31.6432,-0.473893
-30.7365,1,1.11758,1,3,0,31.3781,-0.28124
-30.7365,0.372739,1.54417,1,3,0,33.1165,-0.28124
-30.7145,0.993517,0.793949,3,7,0,30.8703,-0.272944
-30.9062,0.893046,1.08485,2,3,0,31.5153,-0.333379
-30.6936,1,1.26445,2,3,0,30.8611,-0.264521
-31.5803,0.541524,1.73944,1,1,0,31.7937,-0.465595
-32.5408,0.913284,1.17139,2,3,0,32.7316,-0.590756
-31.3464,1,1.40644,2,3,0,32.318,-0.426838
-31.602,0.804655,1.92853,1,1,0,32.3652,-0.468964
-30.6168,1,1.95374,1,1,0,30.8156,-0.0628928
-30.6168,8.46e-17,2.67134,1,1,0,33.2997,-0.0628928
-30.5506,0.994728,0.788706,1,3,0,30.6858,-0.152922
-30.72,0.967209,1.07059,2,3,0,30.7867,-0.275055
-30.9121,0.918506,1.39111,1,1,0,30.9786,-0.334946
-30.7153,0.990473,1.67624,1,3,0,30.8072,-0.0161021
-32.2466,0.169981,2.24978,1,1,0,32.6148,-0.55649
-32.2559,0.998394,0.873926,1,1,0,32.5491,-0.557606
-30.5531,0.880225,1.18718,2,3,0,33.0039,-0.126778
-30.9763,0.886001,1.34832,1,3,0,30.993,-0.351115
-31.2624,0.706289,1.5435,2,3,0,31.7156,0.122173
-30.8709,1,1.35026,1,1,0,31.2081,0.0344461
-30.8709,0.00214489,1.83006,1,1,0,34.1934,0.0344461
-30.6007,1,0.563185,3,7,0,30.865,-0.215932
-30.6083,0.973404,0.763834,1,3,0,30.9121,-0.0682589
-30.5846,1,0.994418,2,3,0,30.6062,-0.0858215
-31.0515,0.82452,1.34435,1,1,0,31.054,0.0792383
-30.8211,1,1.40238,2,3,0,31.0602,0.0199641
-30.8211,0.00456625,1.89101,1,1,0,33.4831,0.0199641
-30.7457,1,0.595058,1,1,0,30.8151,-0.00477812
-30.7491,0.994863,0.802917,3,7,0,30.8529,-0.285765
-30.7943,0.926618,1.07361,2,3,0,31.3431,-0.300955
-30.696,1,1.29842,2,3,0,30.8033,-0.265522
-30.5543,1,1.74421,1,1,0,30.5999,-0.123696
-31.0166,0.560741,2.33942,1,1,0,31.2008,-0.360665
-30.5564,1,1.66622,1,1,0,30.7521,-0.17014
-30.5564,0.019476,2.23165,1,1,0,31.2355,-0.17014
-31.4097,0.927498,0.734284,2,5,0,31.4477,0.148475
-31.6946,0.95001,0.887338,1,1,0,31.7763,0.193571
-31.6946,0.653875,1.10612,1,1,0,32.8986,0.193571
-31.218,1,0.904664,1,1,0,31.6347,0.113738
-33.309,0.497208,1.20899,1,1,0,33.3621,0.38046
-32.7619,1,0.793128,2,3,0,33.391,0.32552
-32.5125,1,1.05872,2,3,0,33.1437,0.298217
-32.4137,1,1.41121,2,3,0,32.4705,-0.576282
-32.4137,0.713384,1.87839,1,3,0,32.8873,-0.576282
-30.7028,1,1.67224,1,1,0,31.5526,-0.268293
-30.8123,0.883777,2.22175,1,1,0,30.8264,0.0172557
-30.8123,0.213945,2.50755,1,3,0,30.8195,0.0172557
-30.5542,0.994233,1.11604,1,3,0,30.8108,-0.165494
-30.5501,1,1.46936,1,1,0,30.5523,-0.149246
-30.9884,0.683843,1.94742,1,1,0,31.0526,0.0646739
-31.7717,0.607936,1.66702,1,1,0,32.1354,0.20478
-31.0088,1,1.28649,2,3,0,31.5933,0.069474
-30.6798,1,1.70213,1,1,0,30.9179,-0.0307568
-30.6498,0.779752,2.24908,1,3,0,30.6505,-0.244619
-30.6498,0.552812,2.19702,1,1,0,30.6891,-0.244619
-30.8279,0.944752,1.57555,2,3,0,30.8338,-0.311354
-30.6262,1,1.92777,1,1,0,30.7789,-0.231998
-30.6262,2.68758e-05,2.53986,1,1,0,31.4076,-0.231998
-30.5546,0.991321,0.863824,1,3,0,30.706,-0.122965
-30.6601,0.975145,1.12546,1,3,0,30.6644,-0.0397363
-30.571,1,1.433,1,1,0,30.6266,-0.0987861
-30.571,0.0496219,1.88447,1,1,0,31.6114,-0.0987861
-30.571,0.844045,0.692119,2,5,0,32.5457,-0.0987861
-30.5631,0.996149,0.739056,2,3,0,30.6192,-0.108394
-30.5518,0.993178,0.966535,2,3,0,30.6153,-0.1584
-30.5617,0.997194,1.25753,2,3,0,30.567,-0.110341
-30.6917,0.952987,1.64295,1,3,0,30.6919,-0.263728
-30.6917,0.00164436,2.0219,1,1,0,33.0561,-0.263728
-30.5533,0.904418,0.706034,3,7,0,32.4249,-0.163116
-31.1441,0.942828,0.815659,2,3,0,31.1499,-0.388379
-30.8679,0.907878,0.99058,1,3,0,32.1719,0.0336039
-30.5844,0.98162,1.14802,1,3,0,30.9218,-0.203389
-30.5842,1,1.46466,2,3,0,30.5844,-0.0861306
-30.5842,0.0232627,1.91211,1,1,0,32.1032,-0.0861306
-30.7242,0.94485,0.696211,1,3,0,31.3113,-0.276669
-30.7262,0.988458,0.846226,2,3,0,30.9028,-0.277412
-30.5886,1,1.08768,2,3,0,30.6913,-0.0825264
-30.5761,0.998912,1.4176,2,3,0,30.6042,-0.195861
-30.609,0.991594,1.84294,1,3,0,30.6093,-0.0678197
-30.609,0.0581942,2.37072,1,1,0,30.8556,-0.0678197
-30.5507,0.998573,0.914019,1,3,0,30.6174,-0.135759
-33.2305,0.495828,1.18685,1,3,0,33.5203,-0.662297
-34.0934,0.959805,0.807079,2,3,0,34.2605,-0.739802
-32.165,1,0.996343,1,1,0,33.7207,-0.546454
-30.6318,1,1.29376,1,3,0,31.5783,-0.235145
-30.8203,0.895995,1.67815,2,3,0,30.8459,0.0197209
-30.6849,1,1.90459,1,1,0,30.8599,-0.0285431
-30.6494,1,2.4659,1,1,0,30.8045,-0.044977
-30.6494,0.0394085,3.1893,1,3,0,30.6496,-0.044977
-30.5506,0.998807,1.22088,1,3,0,30.6273,-0.152748
-30.6438,0.948366,1.57723,1,1,0,30.6458,-0.241538
-30.8672,0.829977,1.91003,1,1,0,31.0069,-0.322761
-30.5572,1,1.99127,1,1,0,30.6675,-0.171599
-30.5572,0.00350647,2.56988,1,1,0,31.2935,-0.171599
-30.7236,0.953613,0.949778,1,3,0,30.8556,-0.0129324
-31.4931,0.648241,1.15713,2,3,0,33.1239,0.162365
-31.2766,1,0.961978,1,1,0,31.5482,0.124821
-30.7348,1,1.24075,1,1,0,31.1083,-0.00872333
-30.7348,0.265906,1.59873,1,1,0,31.8832,-0.00872333
-30.561,0.998864,0.82709,3,7,0,30.739,-0.177937
-30.5524,0.902256,1.06399,2,3,0,31.1776,-0.129031
-32.9051,0.540256,1.21339,1,3,0,33.0568,0.340502
-35.357,0.644914,0.884584,1,1,0,35.3794,0.548477
-33.6298,1,0.734524,1,1,0,35.1656,0.41015
-30.5665,1,0.9446,2,3,0,33.142,-0.185399
-31.0132,0.757588,1.2136,2,3,0,31.7812,-0.359855
-31.0076,1,1.15741,1,1,0,31.1506,-0.358569
-31.7702,0.789986,1.48502,2,3,0,31.9791,-0.493923
-31.0166,1,1.47308,1,1,0,31.6256,-0.360652
-31.1081,0.976068,1.88743,1,3,0,31.122,0.0915153
-30.5506,1,2.34677,1,1,0,30.6736,-0.136362
-30.5506,0.00182511,3.00149,1,1,0,30.8883,-0.136362
-30.5917,0.955871,1.14418,2,3,0,30.7761,-0.209335
-30.7183,0.945797,1.38789,1,1,0,30.732,-0.274402
-30.5723,1,1.66197,1,3,0,30.6268,-0.0973959
-30.7446,0.837305,2.12311,1,1,0,30.8372,-0.00519021
-30.6196,1,2.2281,1,1,0,30.622,-0.228114
-30.6196,0.00582069,2.84228,1,1,0,30.7493,-0.228114
-30.5559,0.993018,1.10018,2,3,0,30.6651,-0.169177
-31.3844,0.787379,1.3923,2,3,0,31.4172,0.14413
-31.6185,0.967838,1.3771,2,3,0,31.9658,0.182126
-31.0169,0.985378,1.68908,1,3,0,31.2782,-0.360732
-31.0169,0.00425276,2.11391,1,1,0,31.7222,-0.360732
-31.3531,0.741415,0.824021,1,3,0,34.0802,0.138651
-30.5726,1,0.772531,2,3,0,31.2551,-0.0970716
-30.5726,0.670757,0.983883,1,3,0,32.4308,-0.0970716
-30.5686,0.99873,0.848418,2,3,0,30.5914,-0.101445
-30.6154,0.987639,1.07781,1,1,0,30.6157,-0.063747
-30.633,0.970156,1.35033,2,3,0,30.7509,-0.0535699
-30.633,0.465132,1.65603,1,1,0,31.2216,-0.0535699
-30.7248,0.958825,1.12192,2,3,0,30.9132,-0.276885
-30.5851,0.928161,1.35722,2,3,0,30.9288,-0.0854092
-31.2034,0.762812,1.58299,2,3,0,31.2441,0.110888
-31.4107,0.812042,1.52133,2,3,0,31.8554,-0.438
-31.6844,0.953544,1.54863,2,3,0,31.8529,0.192066
-32.5287,0.513415,1.85848,1,1,0,33.6478,0.300044
-30.7008,1,1.33669,1,1,0,31.7925,-0.0218921
-30.9478,0.899603,1.6923,2,3,0,30.9625,-0.344101
-33.1464,0.161087,1.90587,1,1,0,34.012,-0.654106
-30.5523,1,0.913659,2,3,0,32.8082,-0.160064
-30.7425,0.948873,1.15607,1,3,0,30.7819,-0.0059327
-30.7737,0.995519,1.37804,2,3,0,30.8553,0.00487519
-30.5604,1,1.73214,1,1,0,30.6557,-0.112225
-30.5604,0.00265161,2.1868,1,1,0,31.9369,-0.112225
-30.9459,0.96003,0.879305,2,3,0,30.9459,-0.343629
-32.1256,0.911101,1.06083,2,3,0,32.126,-0.541531
-30.8095,1,1.20948,2,3,0,32.0629,0.0163897
-31.0203,0.940953,1.52549,2,3,0,31.0898,0.0721516
-30.7403,1,1.79755,1,3,0,30.8175,-0.282627
-30.5694,1,2.26404,1,1,0,30.5826,-0.100527
-30.7193,0.757068,2.84944,1,1,0,30.9319,-0.0145474
-30.7193,5.10851e-07,2.72099,1,1,0,31.2939,-0.0145474
-31.3247,0.844956,1.10326,1,1,0,31.3251,0.133606
-30.6975,0.900568,1.16544,2,3,0,31.9323,-0.266118
-30.602,1,1.3106,2,3,0,30.6735,-0.216864
-30.602,0.182084,1.64785,1,1,0,31.6548,-0.216864
-30.5502,0.997,0.825302,2,3,0,30.6429,-0.1393
-30.55,0.993425,1.03418,2,3,0,30.5908,-0.14726
-30.5609,0.9961,1.28982,2,3,0,30.565,-0.111564
-31.3314,0.632583,1.61234,1,1,0,31.333,-0.424155
-31.2651,1,1.34173,1,1,0,31.5927,-0.412035
-33.0603,0.312574,1.68326,1,1,0,33.7266,-0.645588
-33.0603,0.396964,0.981195,1,1,0,36.3544,-0.645588
-31.7774,0.991336,0.629282,2,5,0,33.4167,0.205587
-30.5565,0.99944,0.78198,3,7,0,31.6441,-0.118992
-30.8759,0.961682,0.979842,2,3,0,30.8913,-0.325198
-30.5742,0.9375,1.17668,2,3,0,31.2622,-0.193953
-31.2889,0.734231,1.37501,1,1,0,31.2898,-0.416454
-30.5768,0.912394,1.28323,2,3,0,31.6735,-0.19656
-30.8403,0.87987,1.4577,1,1,0,30.8517,-0.315038
-30.8989,0.988802,1.59704,2,3,0,30.9003,0.0420819
-30.8989,0.000559678,1.97163,1,1,0,32.661,0.0420819
-30.6251,0.93276,0.822599,1,3,0,31.6086,-0.231382
-30.6506,0.998231,0.955404,2,3,0,30.6602,-0.24501
-30.6135,1,1.19149,2,3,0,30.6539,-0.224431
-30.6012,0.721474,1.4878,2,3,0,31.1606,-0.0730918
-31.6461,0.771273,1.37023,2,3,0,31.6496,0.186319
-31.8344,0.975467,1.33258,2,3,0,31.8345,-0.50298
-34.7912,0.431251,1.61829,1,3,0,35.0117,0.506413
-34.3197,1,1.08781,1,1,0,35.5813,0.469156
-31.2287,0.389679,1.35626,2,3,0,39.1388,-0.405157
-31.255,0.995429,0.872782,1,1,0,31.3649,-0.410156
-31.3529,0.974119,1.08244,1,1,0,31.5205,-0.427984
-31.3346,1,1.31111,1,1,0,31.6521,-0.424725
-30.6257,1,1.6321,1,1,0,30.9929,-0.231698
-30.7612,0.880114,2.03037,1,1,0,30.8845,-0.289989
-30.7612,0.0125372,2.21907,1,1,0,31.2279,-0.289989
-31.0494,0.941599,0.955644,1,1,0,31.0521,-0.368109
-30.557,0.997665,1.11651,2,3,0,31.0638,-0.118077
-30.557,0.729968,1.38449,1,3,0,31.1868,-0.118077
-30.5933,0.985695,1.28889,2,3,0,30.6219,-0.210553
-30.7404,0.919794,1.57666,1,1,0,30.772,-0.282673
-30.7404,0.296512,1.79686,1,1,0,31.5682,-0.282673
-30.6681,1,1.05464,1,1,0,30.7384,-0.253349
-30.7004,0.987415,1.30909,1,1,0,30.7435,-0.267317
-30.7004,0.423682,1.60241,1,3,0,32.1895,-0.267317
-31.1297,0.892054,1.07875,1,1,0,31.1307,-0.385413
-31.007,1,1.19336,1,1,0,31.2191,-0.358422
-31.3385,0.847183,1.47921,1,1,0,31.5672,-0.425429
-30.551,1,1.55956,1,1,0,30.9086,-0.155309
-30.551,0.940372,1.93124,1,1,0,30.5689,-0.155309
-30.551,0.822906,2.24474,1,1,0,30.5963,-0.155309
-30.551,0.0234183,2.3052,1,1,0,31.1528,-0.155309
-30.5502,0.99987,1.02302,1,3,0,30.552,-0.139519
-31.2248,0.831494,1.26588,1,3,0,31.253,0.115038
-30.6239,0.863683,1.31259,2,3,0,31.7847,-0.230688
-30.5687,1,1.40743,1,1,0,30.6058,-0.188004
-30.5781,0.993536,1.73949,1,1,0,30.5927,-0.197727
-30.5781,0.359274,2.13422,1,1,0,30.9164,-0.197727
-31.6877,0.733351,1.35249,1,3,0,31.6877,-0.4819
-30.581,0.841808,1.26593,2,3,0,32.5839,-0.0889758
-30.7078,0.950255,1.32634,1,1,0,30.7138,-0.0190483
-30.7078,0.228758,1.55476,2,3,0,34.1053,-0.0190483
-30.5856,0.997751,0.863222,2,3,0,30.7359,-0.0849828
-31.4582,0.778926,1.06296,1,3,0,31.8665,-0.445984
-31.6479,0.984623,1.04364,2,3,0,31.831,-0.475951
-31.139,1,1.26681,1,1,0,31.6238,-0.387332
-31.4704,0.852349,1.56143,2,3,0,31.7065,0.158643
-30.8926,0.966877,1.65255,2,3,0,31.2151,-0.329744
-31.1812,0.774694,1.96697,1,1,0,31.1814,0.106509
-31.3205,0.963021,1.92149,1,3,0,31.3312,-0.4222
-31.3205,0.0684674,2.27656,1,1,0,31.3818,-0.4222
-31.19,1,1.07975,1,1,0,31.4285,-0.397606
-31.6595,0.827313,1.32893,1,1,0,31.8804,-0.477694
-30.5905,1,1.37065,1,1,0,31.2019,-0.20835
-34.694,0.0695732,1.68552,1,1,0,34.7579,0.498909
-32.9133,1,0.803728,3,7,0,34.4381,0.341343
-31.3166,1,0.988505,1,1,0,32.5573,0.13215
-30.5526,1,1.21511,1,3,0,31.0987,-0.128163
-30.5526,0.369565,1.49286,1,1,0,31.5139,-0.128163
-32.8983,0.746624,0.968294,2,3,0,33.2035,0.339803
-32.5759,1,0.920545,1,1,0,33.139,0.305322
-31.1642,1,1.13046,1,1,0,32.195,0.103104
-30.9791,1,1.38751,2,3,0,31.1945,-0.351788
-30.5821,1,1.70213,1,1,0,30.7742,-0.201425
-30.5821,0.0257854,2.08699,1,1,0,31.6924,-0.201425
-30.5504,0.998325,0.961034,1,3,0,30.5942,-0.137644
-30.5648,0.993338,1.17659,2,3,0,30.583,-0.106123
-30.5648,0.507351,1.43257,1,1,0,31.3336,-0.106123
-30.5522,0.914657,1.07186,2,3,0,31.0909,-0.159804
-32.8277,0.400102,1.20587,2,3,0,35.3122,-0.621824
