# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=18
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2002696782
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.885,0.990136,0.0937283,3,15,0,30.9607,0.0383267
-31.1011,0.975533,0.151376,1,1,0,31.1012,0.0900335
-31.1778,0.979077,0.234734,1,1,0,31.3135,0.105835
-31.1778,0.443987,0.36486,1,3,0,32.3675,0.105835
-30.5678,1,0.163709,2,3,0,31.1012,-0.102422
-30.9148,0.873318,0.266031,2,3,0,31.1944,-0.335646
-31.0229,0.701892,0.321758,2,3,0,31.6546,0.0727414
-32.0761,0.694273,0.26316,1,1,0,32.1447,0.245891
-31.6068,1,0.212073,2,3,0,32.1055,0.180334
-30.9481,1,0.339822,1,1,0,31.4969,0.0548264
-30.6236,1,0.541375,1,1,0,30.6255,-0.230476
-30.6236,1.0834e-34,0.857602,1,1,0,31.1922,-0.230476
-30.5837,0.977076,0.149692,1,3,0,30.9661,-0.0865364
-30.9257,0.89925,0.225974,1,3,0,31.1547,-0.338482
-32.0976,0.6178,0.286615,1,1,0,32.1908,-0.537988
-32.3177,0.994009,0.197254,2,7,0,32.3197,0.275669
-31.5796,1,0.306066,1,1,0,32.4345,0.176124
-31.5796,0.0919152,0.478613,1,1,0,31.6244,0.176124
-30.7447,0.977659,0.108017,2,7,0,32.4173,-0.00514825
-31.8808,0.820871,0.161217,3,7,0,33.6223,0.220045
-32.0205,0.979474,0.172265,1,1,0,32.1731,0.23871
-31.3405,1,0.256272,1,1,0,31.9676,0.136426
-31.4482,0.972983,0.396162,1,3,0,31.4869,-0.444312
-31.4482,1.59045e-09,0.57641,1,1,0,31.7493,-0.444312
-31.5873,0.997066,0.112691,2,3,0,31.6009,-0.466688
-30.6088,0.888892,0.172677,1,3,0,32.9775,-0.0679599
-31.0648,0.95304,0.211304,2,3,0,31.066,-0.371534
-31.2498,0.923195,0.293856,1,1,0,31.4607,-0.409166
-31.2498,0.0672374,0.383479,1,1,0,32.2274,-0.409166
-31.6877,0.994541,0.0895377,3,15,0,31.6905,0.192544
-31.6787,1,0.135154,1,1,0,31.7864,0.191216
-32.7624,0.795581,0.20539,1,1,0,32.8111,0.325572
-32.0385,1,0.207457,1,1,0,32.7682,0.24105
-30.5503,0.999084,0.313303,2,3,0,31.3115,-0.138295
-30.7669,0.786775,0.470424,1,1,0,30.8341,-0.291962
-30.7669,0.186311,0.465075,1,1,0,30.9105,-0.291962
-30.8681,0.989653,0.143357,1,1,0,30.8689,-0.323016
-30.6565,0.949559,0.210888,1,3,0,31.2806,-0.0414846
-30.5943,1,0.286173,2,3,0,30.6727,-0.211263
-31.1856,0.583899,0.426492,1,1,0,31.3908,-0.396735
-31.5843,0.848907,0.286549,1,1,0,31.8151,-0.466224
-30.58,1,0.319426,1,1,0,31.0902,-0.199504
-30.58,0.578947,0.473205,1,1,0,30.775,-0.199504
-30.7757,0.906629,0.316445,1,1,0,30.7908,-0.294892
-31.0572,0.805236,0.392214,1,1,0,31.2969,-0.369843
-30.7477,1,0.401622,1,3,0,30.8075,-0.00408388
-30.5522,1,0.590248,1,1,0,30.5675,-0.159685
-30.5522,5.24142e-13,0.864593,1,1,0,30.9511,-0.159685
-30.5909,0.993029,0.200299,1,3,0,30.5977,-0.208679
-30.5499,0.915504,0.290026,2,3,0,30.7889,-0.144192
-30.5499,0.381202,0.363388,1,1,0,31.1029,-0.144192
-30.551,0.998388,2.75231,1,1,0,30.5517,-0.134279
-30.551,0,39.4775,0,1,1,31.5212,-0.134279
-30.551,2.47238e-24,6.66595,1,1,0,30.8136,-0.134279
-30.5996,0.992273,0.657151,1,3,0,30.6676,-0.074174
-32.1118,0.687661,0.869159,1,3,0,34.1429,-0.539784
-32.0453,1,0.535016,1,1,0,32.1658,-0.531282
-32.6467,0.910804,0.887453,1,1,0,32.7279,-0.602467
-32.0441,1,1.18356,1,1,0,32.7789,-0.531129
-32.0441,1.73233e-05,2.15264,1,1,0,33.9799,-0.531129
-31.8165,0.996719,0.170011,4,17,0,34.0246,0.211126
-31.8245,0.999844,0.314468,1,1,0,31.8455,0.212249
-30.9245,0.986838,0.594191,1,3,0,32.2262,0.0488278
-32.7028,0.752149,1.08261,1,3,0,32.7366,0.319196
-30.5517,1,0.945213,2,3,0,32.3558,-0.157955
-30.5517,0.070385,1.79638,1,1,0,32.2082,-0.157955
-30.6351,0.998062,0.190587,3,15,0,31.1238,-0.236967
-30.5545,0.993979,0.362846,2,7,0,31.055,-0.165983
-30.583,0.996663,0.677531,1,3,0,30.6013,-0.202161
-31.0801,0.866928,1.26544,1,3,0,31.2404,0.0855298
-31.0801,0.734836,1.58618,1,1,0,31.6541,0.0855298
-30.6008,1,1.3371,1,1,0,30.9112,-0.0733583
-30.6008,0.00458145,2.4771,1,1,0,31.2707,-0.0733583
-30.7983,0.99669,0.24553,2,7,0,31.0799,0.0128879
-31.2612,0.976916,0.452718,2,7,0,31.9471,-0.411311
-30.6924,1,0.780678,2,3,0,31.2481,-0.264002
-30.5606,1,1.42513,2,3,0,30.6401,-0.177377
-30.5606,0.363296,2.57553,1,1,0,30.7724,-0.177377
-30.5576,0.995653,0.770735,1,3,0,30.6198,-0.116911
-30.6854,0.965922,1.36984,1,3,0,30.6854,-0.0283177
-31.7978,0.338672,2.2213,1,1,0,31.9199,-0.497846
-31.9338,0.989032,0.64125,1,1,0,31.9871,-0.516589
-31.2528,1,1.10532,1,1,0,31.8241,-0.409736
-30.5773,1,1.9449,1,1,0,30.7693,-0.0923198
-30.5773,5.54323e-06,3.39087,1,1,0,30.9074,-0.0923198
-30.5547,0.998764,0.413776,2,7,0,30.6545,-0.166488
-30.8494,0.951595,0.721482,1,3,0,31.1754,-0.3177
-30.5499,0.997498,1.10258,1,3,0,30.8653,-0.143036
-30.6121,0.957377,1.8849,1,1,0,30.6161,-0.0658438
-30.5504,1,2.88266,1,1,0,30.5641,-0.137679
-30.5504,1.12055e-41,4.88253,1,1,0,31.7069,-0.137679
-30.5821,0.961279,0.653641,3,7,0,31.5296,-0.0879192
-30.5758,1,1.00759,2,3,0,30.5844,-0.0937735
-31.3869,0.629943,1.69956,1,1,0,31.4235,0.144558
-30.5591,0.980752,1.13856,2,3,0,31.5124,-0.114415
-30.5674,0.997179,1.81607,2,3,0,30.5675,-0.186432
-30.5674,0.0020115,2.99495,1,1,0,31.2595,-0.186432
-30.5825,0.999544,0.440224,2,3,0,30.5825,-0.201739
-30.6557,0.994807,0.732096,2,3,0,30.6655,-0.247513
-33.9935,0.607829,1.19527,2,3,0,34.7837,0.441998
-33.5718,1,0.773818,1,1,0,34.1618,0.404898
-33.5718,9.93917e-14,2.53959,1,1,0,33.651,0.404898
-33.5718,0,5.9301,0,1,1,33.6409,0.404898
-31.2157,1,0.584704,2,3,0,33.4003,0.113276
-31.0862,1,0.608971,1,1,0,31.2162,0.0868364
-30.5551,0.983672,0.823671,1,3,0,31.241,-0.121914
-30.5517,1,1.22689,1,1,0,30.5542,-0.131419
-30.5517,0.000181886,2.08569,1,1,0,32.4079,-0.131419
-31.0222,0.99568,0.165976,3,13,0,31.8994,-0.361937
-32.7464,0.961761,0.292436,3,7,0,33.7191,-0.613228
-30.5854,0.99528,0.476984,3,7,0,33.175,-0.204239
-30.595,0.90375,0.879624,2,3,0,31.3883,-0.211813
-32.8929,0.239122,1.2254,2,3,0,36.5074,0.33925
-32.103,0.999631,0.211419,2,5,0,33.0114,0.249317
-32.3384,0.990375,0.403793,1,1,0,32.3405,0.27812
-33.1388,0.893305,0.747877,1,1,0,33.1975,0.364006
-32.8727,1,1.02102,2,3,0,33.6193,0.337159
-31.2557,1,1.9318,1,1,0,32.6184,0.120918
-31.2557,3.40895e-39,3.62679,1,1,0,31.2751,0.120918
-31.055,0.975661,0.32598,3,9,0,33.1796,-0.369373
-30.9835,0.995426,0.572409,2,3,0,31.2047,-0.352855
-30.577,0.980856,1.05752,1,3,0,31.0501,-0.0926252
-30.577,0.0232512,1.85373,1,1,0,31.6974,-0.0926252
-30.6103,0.999631,0.194422,2,7,0,30.6369,-0.066997
-30.5582,0.997493,0.362031,2,7,0,30.7717,-0.173532
-30.5504,0.999677,0.663244,2,5,0,30.5627,-0.151834
-30.6516,0.972377,1.21049,1,3,0,30.6541,-0.245515
-31.561,0.390924,2.0244,1,1,0,32.0291,-0.46258
-32.0946,0.981283,0.655582,2,3,0,32.0969,-0.5376
-31.6858,1,1.12023,1,1,0,32.2585,-0.481628
-30.8935,1,1.99783,1,1,0,31.5775,-0.330007
-30.8935,7.21665e-05,3.52883,1,3,1,31.0391,-0.330007
-33.5588,0.936758,0.408479,3,7,0,34.0689,-0.693074
-34.1326,0.947485,0.61073,1,1,0,34.2365,-0.743088
-34.1056,1,0.933515,2,7,0,34.1495,0.451469
-33.8679,0.786007,1.62876,1,3,0,34.4725,-0.720558
-30.7908,1,1.60457,1,1,0,31.8723,0.0105019
-30.7908,0.118064,2.76297,1,3,1,30.8252,0.0105019
-30.7923,0.999988,0.481151,3,7,0,30.8057,0.0109757
-30.5529,0.98303,0.829108,1,3,0,30.9554,-0.161976
-30.5939,0.981149,1.35683,1,1,0,30.5948,-0.211003
-30.5939,0.0183076,2.19337,1,1,0,31.5272,-0.211003
-31.342,0.977376,0.313732,2,7,0,32.1249,0.136698
-31.2413,0.998339,0.504176,3,7,0,31.5098,0.118205
-31.721,0.666205,0.847387,1,3,0,34.9211,-0.486802
-31.5097,1,0.625055,1,1,0,31.7312,-0.454399
-31.2675,1,1.0452,1,1,0,31.5933,-0.41249
-31.2461,1,1.735,1,3,0,31.303,0.119112
-31.2461,2.57451e-06,2.85961,1,3,1,31.2468,0.119112
-31.1645,1,0.429301,1,1,0,31.2463,0.103174
-31.4496,0.964497,0.709332,1,1,0,31.461,0.155194
-30.5574,0.986667,1.07058,2,3,0,31.5243,-0.172118
-30.5574,0.38565,1.69248,1,1,0,31.0484,-0.172118
-30.5525,0.997764,0.657069,1,3,0,30.5892,-0.128649
-30.5513,0.999192,1.06256,2,3,0,30.5577,-0.133033
-30.5513,0.784351,1.7132,1,1,0,30.656,-0.133033
-33.0868,0.164196,1.68147,1,1,0,33.2656,0.358872
-33.1803,0.996155,0.404465,1,1,0,33.2467,0.368062
-31.0212,1,0.645596,3,7,0,33.0306,0.0723688
-30.7321,0.943008,1.03335,1,3,0,31.4575,-0.279636
-33.0755,0.531112,1.44849,2,3,0,33.087,-0.647109
-32.1239,0.904951,0.812635,2,3,0,34.6405,-0.541314
-31.5961,1,1.04471,1,1,0,32.1697,-0.468042
-31.4355,1,1.64842,1,1,0,32.1214,-0.442194
-30.5514,1,2.58709,1,1,0,30.7095,-0.1569
-30.5514,2.99146e-45,4.03909,1,1,0,32.242,-0.1569
-30.5499,1,0.730861,3,7,0,30.5512,-0.146566
-34.5831,0.356181,1.14328,1,3,0,34.9456,0.490239
-31.406,1,0.452705,2,7,0,34.551,0.14784
-32.0787,0.715878,0.706409,2,3,0,35.4996,0.246218
-31.8258,1,0.603487,1,1,0,32.0948,0.212434
-31.2998,1,0.935551,1,1,0,31.7722,0.129092
-30.5656,1,1.44345,1,1,0,30.9278,-0.10514
-30.5656,0.0187576,2.21676,1,1,0,31.0898,-0.10514
-30.5635,1,0.449479,2,3,0,30.5655,-0.107757
-30.5499,0.991717,0.691276,3,7,0,30.6917,-0.143254
-32.7986,0.562274,1.04067,1,3,0,33.2178,0.329408
-30.5973,0.987735,0.653159,3,7,0,33.3412,-0.075821
-30.661,0.984974,0.971531,1,1,0,30.6629,-0.0393075
-30.6215,0.997951,1.43133,2,3,0,30.6781,-0.0601066
-30.5817,1,2.15572,1,1,0,30.5819,-0.201055
-30.8187,0.200465,3.24678,1,3,0,31.2173,0.0192386
-30.7035,1,1.0017,2,3,0,30.8078,-0.0207811
-30.5774,0.997727,1.50813,1,3,0,30.6363,-0.197093
-31.5532,0.287434,2.25162,1,1,0,32.1346,-0.461345
-31.2949,1,0.838204,1,1,0,31.5734,-0.417549
-31.2949,0.179914,1.25555,1,1,0,33.9982,-0.417549
-31.1277,0.999873,0.384211,3,7,0,31.3295,-0.384985
-30.789,0.964552,0.575214,3,7,0,32.4333,0.00991334
-30.7304,1,0.801861,1,1,0,30.7932,-0.0103644
-30.5622,0.951791,1.19229,2,3,0,30.955,-0.109599
-31.0305,0.735879,1.61204,1,1,0,31.071,0.0744917
-30.5751,1,1.44564,1,1,0,30.8089,-0.094477
-30.5751,0.130716,2.13239,1,1,0,30.857,-0.094477
-31.0725,0.875305,0.615529,1,3,0,32.5204,-0.373226
-30.5532,0.986826,0.719749,3,7,0,31.3375,-0.162872
-32.5894,0.600875,1.03377,1,3,0,32.925,-0.596169
-34.1275,0.815586,0.725168,1,1,0,34.1302,-0.742658
-34.3718,0.965285,0.757504,1,1,0,34.8073,-0.76274
-30.6948,0.889776,1.04072,1,3,0,34.8413,-0.0243583
-30.8494,0.851501,1.24236,2,3,0,31.368,0.0283335
-30.8494,0.197686,1.38129,1,1,0,31.3109,0.0283335
-30.8494,1.14654e-194,4.62043,1,2,1,30.9685,0.0283335
-31.8306,0.908663,0.506779,3,7,0,32.9411,0.213098
-30.8709,0.98443,0.439737,2,3,0,32.2694,0.0344519
-30.6045,0.941697,0.580656,1,3,0,31.5675,-0.21855
-30.5651,0.993791,0.771829,1,3,0,30.6536,-0.105663
-30.5754,0.99287,1.29246,1,1,0,30.5878,-0.094159
-30.5551,1,2.26502,1,1,0,30.5733,-0.121943
-30.5551,2.97735e-12,4.17315,1,1,0,30.586,-0.121943
-30.7329,0.994112,0.33173,2,7,0,30.7698,-0.279913
-30.843,0.983121,0.609708,1,1,0,30.8477,-0.315848
-30.8454,0.999616,1.0911,2,3,0,30.9904,-0.316527
-30.8454,0.0431592,2.06154,1,3,0,30.8467,-0.316527
-31.189,0.987946,0.19378,2,7,0,32.0427,-0.397409
-30.7419,0.988566,0.356443,1,3,0,31.5279,-0.283218
-30.8073,0.905101,0.654248,1,3,0,31.6296,0.0157197
-30.6964,1,0.923344,2,3,0,30.807,-0.0236562
-30.6964,0.0360348,1.73516,1,1,0,30.9375,-0.0236562
-30.5616,0.999864,0.174127,3,9,0,30.733,-0.178876
-30.6317,0.994715,0.328882,2,7,0,30.7605,-0.235112
-30.6232,0.998108,0.606046,3,7,0,30.6679,-0.0591081
-31.855,0.68801,1.11744,2,3,0,31.8646,0.216496
-32.84,0.919441,0.82201,2,3,0,33.0444,0.333747
-31.4008,1,1.19145,2,3,0,32.1696,-0.436302
-31.4008,1.39058e-18,2.16504,1,1,0,31.9207,-0.436302
-31.4098,0.999813,0.2237,1,1,0,31.4234,-0.437837
-31.5471,0.981136,0.408086,3,7,0,32.3947,-0.460386
-31.4424,1,0.699348,2,7,0,31.5258,0.153991
-31.4424,0.0473058,1.25182,1,1,0,34.1325,0.153991
-30.5926,0.999849,0.159788,3,15,0,31.5372,-0.0793636
-30.5908,1,0.286666,1,1,0,30.5932,-0.0807393
-30.554,0.998935,0.509553,2,3,0,30.6113,-0.124346
-30.6146,0.982593,0.894653,1,3,0,30.6313,-0.225066
-30.63,0.995271,1.48996,1,3,0,30.6301,-0.0551819
-30.63,0.0117895,2.54514,1,1,0,30.6305,-0.0551819
-30.5963,0.999668,0.324696,2,3,0,30.6464,-0.0765702
-30.582,0.988889,0.562983,2,3,0,30.7284,-0.0880613
-30.5844,0.999112,0.941106,1,1,0,30.5959,-0.0859698
-30.5844,0.0297081,1.6022,1,1,0,31.1948,-0.0859698
-31.2582,0.979774,0.228618,4,15,0,32.8512,0.121385
-30.9274,1,0.371546,2,3,0,31.2653,0.0495673
-30.6291,0.992999,0.630642,3,7,0,30.9898,-0.233668
-30.8738,0.937984,1.04364,2,3,0,30.9025,-0.324613
-31.1632,0.763947,1.49616,1,1,0,31.5786,-0.392264
-32.3366,0.388986,1.39134,1,1,0,33.1296,-0.567263
-32.6292,0.967777,0.518885,1,1,0,32.7348,-0.60056
-30.5764,1,0.79717,1,3,0,32.3403,-0.196115
-31.6482,0.462566,1.31542,1,1,0,31.7828,-0.476006
-31.235,1,0.596964,1,1,0,31.6007,-0.406354
-31.235,0.481509,0.98012,1,1,0,32.4961,-0.406354
-33.197,0.779056,0.47091,2,3,0,34.8011,-0.659044
-30.7182,1,0.458495,2,7,0,32.9819,-0.0149812
-30.604,1,0.746518,1,1,0,30.6919,-0.0711768
-30.604,0.782991,1.20771,1,1,0,30.8212,-0.0711768
-30.7137,0.876758,1.17965,2,3,0,30.8155,-0.272637
-30.7026,1,1.42747,1,1,0,30.8374,-0.268212
-30.7026,1.82983e-28,2.27868,1,1,0,32.7048,-0.268212
-30.5536,0.954472,0.379753,3,7,0,32.4442,-0.163754
-30.5521,0.998666,0.548645,1,3,0,30.5703,-0.129845
-30.5826,0.98271,0.87064,2,3,0,30.6355,-0.201803
-30.5826,0.457473,1.32622,1,1,0,31.0218,-0.201803
-30.6129,0.956881,0.632913,2,3,0,30.9794,-0.224039
-31.0365,0.877102,0.908204,2,3,0,31.2406,0.0758611
-30.9842,0.490642,1.09101,2,3,0,32.7312,-0.353022
-33.1013,0.832714,0.567071,2,3,0,33.3567,-0.649669
-32.9659,1,0.619475,1,1,0,33.421,-0.636081
-31.1937,1,0.96664,1,1,0,32.4111,-0.398352
-31.1937,0.212099,1.50082,1,1,0,31.3717,-0.398352
-30.8463,1,0.438284,3,7,0,31.2166,-0.31679
-30.555,0.909114,0.680055,2,3,0,31.6783,-0.122057
-31.8671,0.711056,0.868331,1,3,0,31.9686,0.218166
-31.6087,1,0.73233,1,1,0,31.9827,0.180624
-31.5645,1,1.12508,2,3,0,31.5966,-0.463124
-31.5645,1.66523e-05,1.72061,1,1,0,32.1401,-0.463124
-31.4855,1,0.337875,1,1,0,31.577,-0.450471
-31.1234,1,0.517588,1,1,0,31.4452,-0.384098
-31.1234,0.779608,0.789404,1,1,0,31.8603,-0.384098
-30.7411,1,0.768537,1,1,0,31.0323,-0.282931
-30.7411,0.630446,1.16476,1,3,0,31.3836,-0.282931
-31.5597,0.907673,0.840316,2,3,0,31.5601,-0.462368
-31.781,0.902627,1.05514,1,1,0,32.2406,-0.495466
-30.946,1,1.30877,1,1,0,31.6112,-0.34364
-30.5534,1,1.96221,1,1,0,30.6433,-0.163262
-30.5534,8.68516e-27,2.93048,1,1,0,31.9472,-0.163262
-30.9104,0.967145,0.620283,2,7,0,30.9106,0.0451401
-31.0478,0.957641,0.870475,1,1,0,31.1392,0.0784033
-31.0478,0.264342,1.19554,1,1,0,32.392,0.0784033
-30.6913,0.997376,0.431548,3,7,0,31.2193,-0.0258146
-30.6312,0.979593,0.63967,3,7,0,30.893,-0.0545328
-31.1925,0.823168,0.913272,1,1,0,31.1936,0.108746
-30.9149,1,0.965929,2,3,0,31.2008,0.0463089
-30.5514,1,1.42601,1,1,0,30.669,-0.132557
-30.8415,0.588079,2.09796,1,1,0,31.1386,0.026052
-30.832,1,1.42235,1,1,0,31.0739,0.023223
-30.832,0.112888,2.08548,1,1,0,31.7734,0.023223
-30.5551,0.974272,0.58709,1,3,0,31.1475,-0.167535
-30.5691,0.985288,0.821163,2,3,0,30.6381,-0.100876
-30.8182,0.912164,1.16873,1,3,0,30.8203,-0.308433
-30.943,0.896618,1.45038,1,1,0,31.2218,-0.342892
-30.943,0.340437,1.74636,1,3,0,30.9434,-0.342892
-30.9063,0.927059,0.763716,2,3,0,31.7059,-0.333423
-31.3527,0.839008,0.972671,1,1,0,31.4573,-0.427938
-31.1551,1,1.05479,2,3,0,31.5412,0.10126
-31.1551,0.0563453,1.52637,1,1,0,31.5036,0.10126
-30.6593,0.986126,0.407037,3,7,0,31.8248,-0.0401373
-30.6553,1,0.575066,1,1,0,30.6718,-0.0420431
-30.8165,0.98495,0.830427,2,3,0,30.8165,-0.307906
-31.4597,0.69596,1.16431,1,1,0,31.64,-0.446229
-31.4597,0.412853,0.978631,1,1,0,33.0181,-0.446229
-32.6303,0.916819,0.501177,2,3,0,32.9637,-0.600676
-31.7013,1,0.622501,2,3,0,32.4948,-0.483921
-30.7503,1,0.892215,1,1,0,31.3921,-0.286212
-30.6306,1,1.2753,1,1,0,30.7416,-0.234509
-30.6306,0.00107031,1.81797,1,1,0,32.0027,-0.234509
-30.7862,0.990481,0.462711,2,3,0,30.7995,-0.298345
-30.7299,0.922032,0.649601,1,3,0,31.5563,-0.010548
-31.1369,0.96504,0.809232,2,3,0,31.1376,-0.386903
-30.7137,1,1.08296,1,1,0,31.0068,-0.27262
-30.7137,0.0996994,1.53461,1,1,0,31.7096,-0.27262
-30.7532,0.90821,0.473165,2,5,0,32.3527,-0.00213458
-31.3041,0.819914,0.57463,2,3,0,32.8387,0.129871
-31.3194,0.999671,0.600836,3,7,0,31.3529,-0.422011
-30.6584,1,0.84844,2,3,0,31.2126,-0.0405671
-30.6584,0.0535549,1.19584,1,1,0,32.6591,-0.0405671
-32.3464,0.94018,0.348767,2,7,0,32.7231,0.279062
-32.7498,0.858478,0.445477,2,3,0,35.1789,0.324234
-32.6488,0.961479,0.496369,2,3,0,33.8164,0.313342
-31.4279,1,0.654703,1,1,0,32.4313,0.151552
-31.4222,1,0.918109,1,1,0,31.7307,0.150588
-31.4222,0.493893,1.28456,1,3,0,32.3425,0.150588
-30.9366,1,0.786364,1,1,0,31.3248,0.0519149
-30.9374,0.999872,1.0983,2,3,0,30.9429,-0.341466
-30.9374,0.477327,1.53027,1,1,0,30.9969,-0.341466
-31.6195,0.788322,0.915868,1,1,0,31.6882,-0.471641
-30.551,1,0.906717,1,3,0,31.3175,-0.155267
-30.551,0.358577,1.26025,1,1,0,31.1296,-0.155267
-30.5627,0.994577,0.627339,2,3,0,30.5984,-0.180398
-30.5509,1,0.863601,1,3,0,30.5591,-0.154561
-30.5509,0.0208819,1.19668,1,1,0,33.268,-0.154561
-30.8574,0.989705,0.351413,2,7,0,30.8635,-0.319994
-31.3688,0.971328,0.479443,2,5,0,31.4441,0.141411
-31.4018,0.943702,0.634247,2,3,0,32.2629,0.147123
-30.9986,1,0.802066,1,1,0,31.3481,0.0671025
-30.9952,1,1.10598,1,1,0,31.2234,0.066298
-30.9952,0.249929,1.52205,1,1,0,32.0243,0.066298
-30.777,0.884396,0.651824,1,3,0,32.1241,-0.29533
-30.5518,0.99808,0.749678,1,3,0,30.7716,-0.158547
-30.8207,0.37336,1.02684,2,3,0,33.6371,-0.309199
-30.6583,0.99837,0.536421,2,3,0,30.8565,-0.248754
-30.6578,1,0.734393,1,1,0,30.6822,-0.248527
-30.563,1,1.00606,1,1,0,30.6202,-0.18079
-30.563,0.250256,1.37568,1,1,0,31.1835,-0.18079
-31.0726,0.905702,0.59981,3,7,0,31.6405,-0.373238
-31.1036,0.997833,0.710552,2,3,0,31.2046,-0.379934
-31.2813,0.933318,0.966721,1,1,0,31.4784,-0.415049
-31.0759,1,1.19112,1,1,0,31.4875,-0.373965
-31.0928,0.545671,1.62056,1,3,0,31.0978,0.088268
-31.0928,0.614024,1.11309,1,1,0,31.8425,0.088268
-31.7215,0.828433,0.84864,1,1,0,31.7979,0.197525
-30.8483,1,0.892306,1,1,0,31.4571,0.0280259
-30.9324,0.983349,1.21076,2,3,0,30.9498,0.0508515
-30.9324,0.0665582,1.60004,1,1,0,31.1737,0.0508515
-30.6239,0.969022,0.543583,2,3,0,31.3591,-0.058702
-30.6265,0.999456,0.703764,1,1,0,30.641,-0.0571794
-30.6796,0.993406,0.95154,2,3,0,30.703,-0.0308259
-30.6796,0.291866,1.27308,1,1,0,31.5417,-0.0308259
-30.687,0.998855,0.608873,1,1,0,30.7046,-0.0276091
